CollegeID,PrefNumber,UniqueID
14,29,9768174749
15,17,9768174749
34,18,9768174749
35,27,9768174749
36,6,9768174749
37,5,9768174749
57,4,9768174749
58,25,9768174749
81,26,9768174749
82,12,9768174749
98,23,9768174749
99,13,9768174749
119,14,9768174749
120,24,9768174749
153,15,9768174749
167,20,9768174749
168,3,9768174749
179,2,9768174749
187,1,9768174749
243,21,9768174749
244,19,9768174749
258,7,9768174749
276,8,9768174749
277,22,9768174749
308,9,9768174749
324,10,9768174749
325,30,9768174749
344,31,9768174749
345,11,9768174749
10,13,6992004159
11,12,6992004159
20,14,6992004159
21,1,6992004159
27,16,6992004159
28,2,6992004159
30,15,6992004159
31,11,6992004159
72,17,6992004159
135,10,6992004159
146,18,6992004159
147,9,6992004159
169,8,6992004159
174,7,6992004159
175,6,6992004159
193,5,6992004159
203,19,6992004159
204,4,6992004159
256,20,6992004159
257,3,6992004159
10,9,2747236442
11,10,2747236442
20,5,2747236442
21,6,2747236442
27,20,2747236442
28,19,2747236442
30,18,2747236442
31,17,2747236442
72,11,2747236442
135,1,2747236442
146,12,2747236442
147,13,2747236442
169,2,2747236442
174,3,2747236442
175,4,2747236442
193,15,2747236442
203,16,2747236442
204,14,2747236442
256,7,2747236442
257,8,2747236442
10,16,8449688497
11,15,8449688497
20,18,8449688497
21,17,8449688497
27,13,8449688497
28,11,8449688497
30,14,8449688497
31,12,8449688497
72,4,8449688497
135,1,8449688497
146,3,8449688497
147,2,8449688497
169,8,8449688497
174,9,8449688497
175,10,8449688497
193,5,8449688497
203,7,8449688497
204,6,8449688497
256,20,8449688497
257,19,8449688497
10,7,7649166300
11,8,7649166300
20,9,7649166300
21,10,7649166300
27,11,7649166300
28,12,7649166300
30,13,7649166300
31,14,7649166300
72,15,7649166300
135,4,7649166300
146,16,7649166300
147,17,7649166300
169,1,7649166300
174,2,7649166300
175,3,7649166300
193,19,7649166300
203,20,7649166300
204,18,7649166300
256,5,7649166300
257,6,7649166300
10,15,8983872866
11,14,8983872866
20,13,8983872866
21,12,8983872866
27,11,8983872866
28,10,8983872866
30,9,8983872866
31,8,8983872866
72,7,8983872866
135,6,8983872866
146,1,8983872866
147,2,8983872866
169,3,8983872866
174,4,8983872866
175,5,8983872866
193,16,8983872866
203,17,8983872866
204,18,8983872866
256,19,8983872866
257,20,8983872866
187,1,7793082840
258,4,7793082840
344,2,7793082840
345,3,7793082840
34,1,4246177315
35,2,4246177315
36,3,4246177315
37,4,4246177315
57,5,4246177315
58,6,4246177315
276,7,4246177315
277,8,4246177315
10,11,1760690916
11,7,1760690916
20,10,1760690916
21,8,1760690916
27,9,1760690916
28,1,1760690916
30,12,1760690916
31,2,1760690916
72,13,1760690916
135,3,1760690916
146,14,1760690916
147,5,1760690916
169,4,1760690916
174,15,1760690916
175,6,1760690916
193,16,1760690916
203,17,1760690916
204,18,1760690916
256,19,1760690916
257,20,1760690916
12,9,2807137482
13,8,2807137482
14,7,2807137482
15,6,2807137482
34,5,2807137482
35,31,2807137482
36,30,2807137482
37,29,2807137482
57,28,2807137482
58,10,2807137482
81,11,2807137482
82,12,2807137482
98,13,2807137482
99,14,2807137482
119,19,2807137482
120,18,2807137482
153,17,2807137482
167,16,2807137482
168,15,2807137482
179,4,2807137482
187,20,2807137482
243,21,2807137482
244,22,2807137482
258,3,2807137482
276,1,2807137482
277,2,2807137482
308,23,2807137482
324,24,2807137482
325,25,2807137482
344,26,2807137482
345,27,2807137482
10,20,8945403521
11,19,8945403521
20,18,8945403521
21,17,8945403521
27,6,8945403521
28,7,8945403521
30,8,8945403521
31,9,8945403521
72,16,8945403521
135,13,8945403521
146,1,8945403521
147,2,8945403521
169,3,8945403521
174,4,8945403521
175,5,8945403521
193,10,8945403521
203,11,8945403521
204,12,8945403521
256,14,8945403521
257,15,8945403521
10,11,8773141284
11,10,8773141284
20,12,8773141284
21,1,8773141284
27,13,8773141284
28,3,8773141284
30,14,8773141284
31,4,8773141284
72,15,8773141284
135,2,8773141284
146,16,8773141284
147,17,8773141284
169,18,8773141284
174,5,8773141284
175,6,8773141284
193,7,8773141284
203,19,8773141284
204,8,8773141284
256,20,8773141284
257,9,8773141284
10,11,8677360872
11,12,8677360872
20,5,8677360872
21,6,8677360872
27,4,8677360872
28,3,8677360872
30,7,8677360872
31,8,8677360872
72,13,8677360872
135,14,8677360872
146,9,8677360872
147,10,8677360872
169,15,8677360872
174,1,8677360872
175,2,8677360872
193,16,8677360872
203,17,8677360872
204,18,8677360872
256,19,8677360872
257,20,8677360872
35,5,2192999731
36,6,2192999731
37,7,2192999731
57,8,2192999731
58,9,2192999731
81,10,2192999731
82,11,2192999731
167,4,2192999731
168,3,2192999731
179,2,2192999731
187,1,2192999731
12,6,8914633514
13,20,8914633514
14,21,8914633514
15,7,8914633514
34,8,8914633514
35,22,8914633514
36,9,8914633514
37,10,8914633514
57,11,8914633514
58,23,8914633514
81,24,8914633514
82,12,8914633514
98,25,8914633514
99,13,8914633514
119,14,8914633514
120,26,8914633514
153,4,8914633514
167,27,8914633514
168,3,8914633514
179,2,8914633514
187,1,8914633514
243,28,8914633514
244,15,8914633514
258,5,8914633514
276,16,8914633514
277,29,8914633514
308,17,8914633514
324,18,8914633514
325,30,8914633514
344,31,8914633514
345,19,8914633514
10,20,6177718450
11,19,6177718450
20,18,6177718450
21,17,6177718450
27,4,6177718450
28,5,6177718450
30,6,6177718450
31,7,6177718450
72,8,6177718450
135,3,6177718450
146,2,6177718450
147,1,6177718450
169,9,6177718450
174,10,6177718450
175,11,6177718450
193,12,6177718450
203,13,6177718450
204,14,6177718450
256,15,6177718450
257,16,6177718450
10,13,4501931483
11,5,4501931483
20,20,4501931483
21,6,4501931483
27,19,4501931483
28,7,4501931483
30,18,4501931483
31,8,4501931483
72,17,4501931483
135,9,4501931483
146,15,4501931483
147,3,4501931483
169,10,4501931483
174,11,4501931483
175,12,4501931483
193,1,4501931483
203,14,4501931483
204,2,4501931483
256,16,4501931483
257,4,4501931483
36,3,9572155708
37,4,9572155708
57,5,9572155708
119,1,9572155708
345,2,9572155708
12,18,9118351408
13,19,9118351408
14,17,9118351408
15,5,9118351408
34,4,9118351408
35,9,9118351408
36,1,9118351408
37,2,9118351408
57,3,9118351408
58,16,9118351408
81,20,9118351408
82,21,9118351408
98,22,9118351408
99,23,9118351408
119,24,9118351408
120,25,9118351408
153,26,9118351408
167,10,9118351408
168,6,9118351408
179,7,9118351408
187,27,9118351408
243,28,9118351408
244,29,9118351408
258,11,9118351408
276,8,9118351408
277,12,9118351408
308,30,9118351408
324,15,9118351408
325,31,9118351408
344,14,9118351408
345,13,9118351408
12,1,5723390740
13,24,5723390740
14,23,5723390740
15,2,5723390740
34,3,5723390740
35,4,5723390740
36,5,5723390740
37,6,5723390740
57,7,5723390740
58,25,5723390740
81,26,5723390740
82,8,5723390740
98,27,5723390740
99,9,5723390740
119,10,5723390740
120,28,5723390740
153,11,5723390740
167,29,5723390740
168,12,5723390740
179,13,5723390740
187,14,5723390740
243,30,5723390740
244,15,5723390740
258,16,5723390740
276,17,5723390740
277,18,5723390740
308,31,5723390740
324,19,5723390740
325,20,5723390740
344,21,5723390740
345,22,5723390740
12,3,6129747195
13,4,6129747195
14,2,6129747195
15,1,6129747195
34,5,6129747195
35,6,6129747195
36,7,6129747195
37,8,6129747195
57,9,6129747195
58,10,6129747195
81,11,6129747195
82,12,6129747195
98,13,6129747195
99,14,6129747195
119,15,6129747195
120,16,6129747195
153,17,6129747195
167,18,6129747195
168,19,6129747195
179,20,6129747195
187,21,6129747195
243,22,6129747195
244,23,6129747195
258,24,6129747195
276,25,6129747195
277,26,6129747195
308,27,6129747195
324,28,6129747195
325,29,6129747195
344,30,6129747195
345,31,6129747195
243,2,8182596343
244,1,8182596343
11,7,7904101205
21,6,7904101205
31,5,7904101205
135,8,7904101205
147,1,7904101205
169,2,7904101205
174,10,7904101205
193,3,7904101205
204,9,7904101205
257,4,7904101205
10,5,7409304709
11,6,7409304709
20,7,7409304709
21,8,7409304709
27,4,7409304709
28,3,7409304709
30,2,7409304709
31,1,7409304709
72,20,7409304709
135,19,7409304709
146,18,7409304709
147,17,7409304709
169,16,7409304709
174,9,7409304709
175,10,7409304709
193,15,7409304709
203,11,7409304709
204,12,7409304709
256,13,7409304709
257,14,7409304709
10,17,8468071358
11,12,8468071358
20,16,8468071358
21,11,8468071358
27,15,8468071358
28,10,8468071358
30,14,8468071358
31,9,8468071358
72,18,8468071358
135,6,8468071358
146,13,8468071358
147,1,8468071358
169,3,8468071358
174,4,8468071358
175,5,8468071358
193,2,8468071358
203,20,8468071358
204,7,8468071358
256,19,8468071358
257,8,8468071358
10,13,9525101415
11,11,9525101415
20,14,9525101415
21,10,9525101415
27,15,9525101415
28,8,9525101415
30,16,9525101415
31,9,9525101415
72,17,9525101415
135,12,9525101415
146,18,9525101415
147,1,9525101415
169,2,9525101415
174,3,9525101415
175,4,9525101415
193,5,9525101415
203,19,9525101415
204,6,9525101415
256,20,9525101415
257,7,9525101415
12,5,9791374868
15,6,9791374868
34,7,9791374868
36,8,9791374868
37,9,9791374868
57,10,9791374868
82,11,9791374868
99,12,9791374868
119,13,9791374868
153,14,9791374868
168,15,9791374868
179,16,9791374868
244,17,9791374868
258,1,9791374868
276,2,9791374868
277,3,9791374868
308,4,9791374868
324,18,9791374868
345,19,9791374868
10,15,2142667634
11,16,2142667634
20,20,2142667634
21,17,2142667634
27,19,2142667634
28,10,2142667634
30,18,2142667634
31,11,2142667634
72,12,2142667634
135,2,2142667634
146,6,2142667634
147,1,2142667634
169,7,2142667634
174,8,2142667634
175,9,2142667634
193,3,2142667634
203,14,2142667634
204,4,2142667634
256,13,2142667634
257,5,2142667634
12,7,2582611300
13,10,2582611300
14,2,2582611300
15,1,2582611300
34,6,2582611300
35,4,2582611300
36,3,2582611300
37,12,2582611300
57,9,2582611300
58,11,2582611300
81,13,2582611300
82,14,2582611300
98,15,2582611300
99,16,2582611300
119,17,2582611300
120,18,2582611300
153,19,2582611300
167,20,2582611300
168,8,2582611300
179,21,2582611300
187,22,2582611300
243,23,2582611300
244,24,2582611300
258,25,2582611300
276,5,2582611300
277,26,2582611300
308,27,2582611300
324,28,2582611300
325,29,2582611300
344,30,2582611300
345,31,2582611300
10,13,6824101562
11,8,6824101562
20,14,6824101562
21,9,6824101562
27,15,6824101562
28,10,6824101562
30,16,6824101562
31,11,6824101562
72,17,6824101562
135,12,6824101562
146,18,6824101562
147,1,6824101562
169,2,6824101562
174,3,6824101562
175,4,6824101562
193,5,6824101562
203,19,6824101562
204,6,6824101562
256,20,6824101562
257,7,6824101562
12,10,8616444588
34,9,8616444588
57,4,8616444588
153,6,8616444588
168,1,8616444588
187,8,8616444588
244,7,8616444588
258,5,8616444588
324,2,8616444588
345,3,8616444588
12,1,5464557228
13,21,5464557228
14,22,5464557228
15,2,5464557228
34,12,5464557228
35,23,5464557228
36,5,5464557228
37,6,5464557228
57,11,5464557228
58,24,5464557228
81,25,5464557228
82,16,5464557228
98,26,5464557228
99,17,5464557228
119,18,5464557228
120,27,5464557228
153,13,5464557228
167,28,5464557228
168,7,5464557228
179,8,5464557228
187,14,5464557228
243,29,5464557228
244,19,5464557228
258,9,5464557228
276,3,5464557228
277,4,5464557228
308,10,5464557228
324,20,5464557228
325,30,5464557228
344,31,5464557228
345,15,5464557228
12,27,9745073605
13,28,9745073605
14,29,9745073605
15,30,9745073605
34,8,9745073605
35,11,9745073605
36,12,9745073605
37,13,9745073605
57,19,9745073605
58,20,9745073605
81,21,9745073605
82,22,9745073605
98,23,9745073605
99,24,9745073605
119,25,9745073605
120,26,9745073605
153,5,9745073605
167,16,9745073605
168,17,9745073605
179,18,9745073605
187,7,9745073605
243,1,9745073605
244,2,9745073605
258,6,9745073605
276,14,9745073605
277,15,9745073605
308,7,9745073605
324,9,9745073605
325,10,9745073605
344,3,9745073605
345,4,9745073605
12,5,1609302342
13,31,1609302342
14,30,1609302342
15,4,1609302342
34,3,1609302342
35,29,1609302342
36,8,1609302342
37,7,1609302342
57,6,1609302342
58,28,1609302342
81,27,1609302342
82,26,1609302342
98,25,1609302342
99,24,1609302342
119,23,1609302342
120,22,1609302342
153,21,1609302342
167,20,1609302342
168,19,1609302342
179,18,1609302342
187,2,1609302342
243,17,1609302342
244,9,1609302342
258,1,1609302342
276,13,1609302342
277,14,1609302342
308,12,1609302342
324,11,1609302342
325,15,1609302342
344,16,1609302342
345,10,1609302342
10,20,1543079093
11,19,1543079093
20,18,1543079093
21,17,1543079093
27,10,1543079093
28,8,1543079093
30,9,1543079093
31,7,1543079093
72,16,1543079093
135,3,1543079093
146,2,1543079093
147,1,1543079093
169,15,1543079093
174,13,1543079093
175,14,1543079093
193,5,1543079093
203,6,1543079093
204,4,1543079093
256,12,1543079093
257,11,1543079093
14,1,1249608051
35,3,1249608051
81,4,1249608051
98,5,1249608051
167,2,1249608051
243,6,1249608051
344,7,1249608051
135,1,1520956550
147,2,1520956550
10,19,1231127852
11,20,1231127852
20,6,1231127852
21,8,1231127852
27,5,1231127852
28,7,1231127852
30,4,1231127852
31,16,1231127852
72,12,1231127852
135,3,1231127852
146,1,1231127852
147,2,1231127852
169,13,1231127852
174,14,1231127852
175,15,1231127852
193,10,1231127852
203,9,1231127852
204,11,1231127852
256,17,1231127852
257,18,1231127852
12,16,7178617106
15,17,7178617106
34,18,7178617106
36,19,7178617106
37,15,7178617106
57,14,7178617106
58,13,7178617106
82,12,7178617106
99,11,7178617106
119,10,7178617106
153,9,7178617106
168,2,7178617106
179,3,7178617106
187,4,7178617106
244,8,7178617106
258,7,7178617106
276,6,7178617106
324,5,7178617106
345,1,7178617106
12,7,4883087508
13,9,4883087508
14,6,4883087508
15,5,4883087508
34,1,4883087508
35,2,4883087508
36,3,4883087508
37,4,4883087508
57,8,4883087508
58,30,4883087508
81,24,4883087508
82,25,4883087508
98,26,4883087508
99,27,4883087508
119,28,4883087508
120,31,4883087508
153,22,4883087508
167,14,4883087508
168,13,4883087508
179,15,4883087508
187,16,4883087508
243,21,4883087508
244,20,4883087508
258,19,4883087508
276,10,4883087508
277,23,4883087508
308,17,4883087508
324,18,4883087508
325,29,4883087508
344,12,4883087508
345,11,4883087508
13,5,9920774407
58,1,9920774407
120,2,9920774407
277,3,9920774407
325,4,9920774407
187,1,1733723647
12,19,2331542014
15,18,2331542014
34,17,2331542014
36,16,2331542014
37,15,2331542014
57,14,2331542014
82,13,2331542014
99,12,2331542014
119,11,2331542014
153,10,2331542014
168,9,2331542014
179,8,2331542014
187,7,2331542014
244,1,2331542014
258,6,2331542014
276,5,2331542014
308,2,2331542014
324,3,2331542014
345,4,2331542014
147,1,9257484571
10,12,2848949643
11,11,2848949643
20,19,2848949643
21,20,2848949643
27,18,2848949643
28,10,2848949643
30,17,2848949643
31,9,2848949643
72,16,2848949643
135,1,2848949643
146,15,2848949643
147,8,2848949643
169,2,2848949643
174,3,2848949643
175,4,2848949643
193,5,2848949643
203,14,2848949643
204,6,2848949643
256,13,2848949643
257,7,2848949643
15,5,2662990901
34,4,2662990901
37,3,2662990901
82,1,2662990901
99,2,2662990901
10,1,2373125772
11,2,2373125772
20,3,2373125772
21,4,2373125772
27,5,2373125772
28,6,2373125772
30,7,2373125772
31,8,2373125772
72,9,2373125772
135,10,2373125772
146,11,2373125772
147,12,2373125772
169,13,2373125772
174,14,2373125772
175,15,2373125772
193,16,2373125772
203,17,2373125772
204,18,2373125772
256,19,2373125772
257,20,2373125772
193,2,6475547553
204,1,6475547553
12,12,2559575049
13,11,2559575049
14,13,2559575049
15,10,2559575049
34,14,2559575049
35,15,2559575049
36,16,2559575049
37,17,2559575049
57,18,2559575049
58,19,2559575049
81,20,2559575049
82,2,2559575049
98,21,2559575049
99,1,2559575049
119,5,2559575049
120,22,2559575049
153,23,2559575049
167,24,2559575049
168,9,2559575049
179,8,2559575049
187,7,2559575049
243,25,2559575049
244,26,2559575049
258,27,2559575049
276,28,2559575049
277,29,2559575049
308,3,2559575049
324,4,2559575049
325,30,2559575049
344,31,2559575049
345,6,2559575049
10,20,3269427859
11,19,3269427859
20,4,3269427859
21,18,3269427859
27,17,3269427859
28,16,3269427859
30,1,3269427859
31,15,3269427859
72,14,3269427859
135,13,3269427859
146,3,3269427859
147,12,3269427859
169,11,3269427859
174,10,3269427859
175,9,3269427859
193,8,3269427859
203,5,3269427859
204,7,3269427859
256,2,3269427859
257,6,3269427859
10,1,4806248063
11,2,4806248063
20,3,4806248063
21,4,4806248063
27,5,4806248063
28,6,4806248063
30,7,4806248063
31,8,4806248063
72,9,4806248063
135,10,4806248063
146,11,4806248063
147,12,4806248063
169,13,4806248063
174,14,4806248063
175,15,4806248063
193,16,4806248063
203,17,4806248063
204,18,4806248063
256,19,4806248063
257,20,4806248063
10,5,5320900681
11,6,5320900681
20,7,5320900681
21,8,5320900681
27,9,5320900681
28,10,5320900681
30,11,5320900681
31,12,5320900681
72,4,5320900681
135,3,5320900681
146,1,5320900681
147,2,5320900681
169,13,5320900681
174,14,5320900681
175,15,5320900681
193,16,5320900681
203,17,5320900681
204,18,5320900681
256,19,5320900681
257,20,5320900681
12,22,6905135469
13,24,6905135469
14,23,6905135469
15,25,6905135469
34,12,6905135469
35,7,6905135469
36,8,6905135469
37,9,6905135469
57,10,6905135469
58,11,6905135469
81,26,6905135469
82,27,6905135469
98,28,6905135469
99,29,6905135469
119,30,6905135469
120,31,6905135469
153,13,6905135469
167,4,6905135469
168,3,6905135469
179,2,6905135469
187,1,6905135469
243,14,6905135469
244,15,6905135469
258,16,6905135469
276,17,6905135469
277,18,6905135469
308,19,6905135469
324,20,6905135469
325,21,6905135469
344,5,6905135469
345,6,6905135469
12,5,6826033368
14,31,6826033368
15,7,6826033368
34,1,6826033368
35,30,6826033368
36,8,6826033368
37,9,6826033368
57,29,6826033368
58,28,6826033368
81,27,6826033368
82,10,6826033368
98,26,6826033368
99,11,6826033368
119,12,6826033368
120,25,6826033368
153,13,6826033368
167,24,6826033368
168,3,6826033368
179,2,6826033368
187,14,6826033368
243,23,6826033368
244,15,6826033368
258,16,6826033368
276,17,6826033368
277,22,6826033368
308,18,6826033368
324,19,6826033368
325,20,6826033368
344,21,6826033368
345,4,6826033368
153,3,2005239466
244,1,2005239466
308,2,2005239466
12,17,8845951502
13,31,8845951502
14,30,8845951502
15,8,8845951502
34,1,8845951502
35,29,8845951502
36,6,8845951502
37,3,8845951502
57,16,8845951502
58,28,8845951502
81,27,8845951502
82,15,8845951502
98,26,8845951502
99,14,8845951502
119,13,8845951502
120,25,8845951502
153,12,8845951502
167,24,8845951502
168,2,8845951502
179,9,8845951502
187,4,8845951502
243,23,8845951502
244,18,8845951502
258,19,8845951502
276,11,8845951502
277,22,8845951502
308,7,8845951502
324,10,8845951502
325,21,8845951502
344,20,8845951502
345,5,8845951502
10,20,5778736272
11,4,5778736272
20,19,5778736272
21,5,5778736272
27,18,5778736272
28,6,5778736272
30,16,5778736272
31,7,5778736272
72,17,5778736272
135,8,5778736272
146,13,5778736272
147,1,5778736272
169,3,5778736272
174,9,5778736272
175,10,5778736272
193,2,5778736272
203,14,5778736272
204,11,5778736272
256,15,5778736272
257,12,5778736272
10,12,8139932475
11,6,8139932475
20,13,8139932475
21,7,8139932475
27,14,8139932475
28,8,8139932475
30,15,8139932475
31,9,8139932475
72,16,8139932475
135,10,8139932475
146,17,8139932475
147,11,8139932475
169,1,8139932475
174,2,8139932475
175,3,8139932475
193,18,8139932475
203,19,8139932475
204,4,8139932475
256,20,8139932475
257,5,8139932475
10,5,8376942836
11,7,8376942836
20,6,8376942836
21,8,8376942836
27,4,8376942836
28,9,8376942836
30,10,8376942836
31,11,8376942836
72,12,8376942836
135,1,8376942836
146,2,8376942836
147,3,8376942836
169,13,8376942836
174,14,8376942836
175,15,8376942836
193,16,8376942836
203,17,8376942836
204,18,8376942836
256,19,8376942836
257,20,8376942836
258,3,4285728260
276,1,4285728260
277,2,4285728260
169,1,6533611887
11,12,3494970342
21,11,3494970342
28,10,3494970342
31,9,3494970342
135,8,3494970342
147,1,3494970342
169,7,3494970342
174,6,3494970342
175,5,3494970342
193,4,3494970342
204,3,3494970342
257,2,3494970342
21,1,7294649233
28,2,7294649233
31,3,7294649233
147,5,7294649233
169,4,7294649233
12,16,2309424149
13,17,2309424149
14,18,2309424149
15,1,2309424149
34,5,2309424149
35,19,2309424149
36,2,2309424149
37,4,2309424149
57,3,2309424149
58,20,2309424149
81,21,2309424149
82,22,2309424149
98,23,2309424149
99,24,2309424149
119,25,2309424149
120,26,2309424149
153,6,2309424149
167,27,2309424149
168,7,2309424149
179,8,2309424149
187,9,2309424149
243,28,2309424149
244,10,2309424149
258,11,2309424149
276,12,2309424149
277,29,2309424149
308,13,2309424149
324,14,2309424149
325,30,2309424149
344,31,2309424149
345,15,2309424149
10,20,8915715219
11,6,8915715219
20,19,8915715219
21,5,8915715219
27,18,8915715219
28,2,8915715219
30,17,8915715219
31,3,8915715219
72,4,8915715219
135,1,8915715219
146,16,8915715219
147,7,8915715219
169,8,8915715219
174,9,8915715219
175,10,8915715219
193,11,8915715219
203,12,8915715219
204,13,8915715219
256,14,8915715219
257,15,8915715219
10,17,9565013508
11,16,9565013508
20,15,9565013508
21,14,9565013508
27,13,9565013508
28,12,9565013508
30,11,9565013508
31,10,9565013508
72,9,9565013508
135,4,9565013508
146,8,9565013508
147,7,9565013508
169,5,9565013508
174,6,9565013508
175,2,9565013508
193,18,9565013508
203,19,9565013508
204,3,9565013508
256,20,9565013508
257,1,9565013508
147,5,7433256962
169,2,7433256962
174,1,7433256962
175,3,7433256962
193,4,7433256962
12,7,6947063656
13,22,6947063656
14,23,6947063656
15,8,6947063656
34,9,6947063656
35,24,6947063656
36,10,6947063656
37,11,6947063656
57,12,6947063656
58,25,6947063656
81,26,6947063656
82,4,6947063656
98,27,6947063656
99,5,6947063656
119,13,6947063656
120,28,6947063656
153,6,6947063656
167,29,6947063656
168,14,6947063656
179,30,6947063656
187,15,6947063656
243,31,6947063656
244,16,6947063656
258,17,6947063656
276,18,6947063656
277,19,6947063656
308,1,6947063656
324,3,6947063656
325,20,6947063656
344,21,6947063656
345,2,6947063656
12,15,5172527333
13,14,5172527333
14,13,5172527333
15,12,5172527333
34,11,5172527333
35,10,5172527333
36,9,5172527333
37,8,5172527333
57,7,5172527333
58,6,5172527333
81,16,5172527333
82,17,5172527333
98,18,5172527333
99,19,5172527333
119,20,5172527333
120,21,5172527333
153,22,5172527333
167,5,5172527333
168,2,5172527333
179,1,5172527333
187,4,5172527333
243,23,5172527333
244,24,5172527333
258,3,5172527333
276,25,5172527333
277,26,5172527333
308,27,5172527333
324,28,5172527333
325,29,5172527333
344,30,5172527333
345,31,5172527333
12,5,7293665341
13,27,7293665341
14,20,7293665341
15,6,7293665341
34,7,7293665341
35,21,7293665341
36,8,7293665341
37,9,7293665341
57,10,7293665341
58,28,7293665341
81,22,7293665341
82,11,7293665341
98,23,7293665341
99,12,7293665341
119,13,7293665341
120,29,7293665341
153,14,7293665341
167,24,7293665341
168,1,7293665341
179,2,7293665341
187,3,7293665341
243,25,7293665341
244,15,7293665341
258,16,7293665341
276,17,7293665341
277,30,7293665341
308,18,7293665341
324,19,7293665341
325,31,7293665341
344,26,7293665341
345,4,7293665341
10,12,5190321351
11,13,5190321351
20,14,5190321351
21,15,5190321351
27,16,5190321351
28,17,5190321351
30,18,5190321351
31,19,5190321351
72,20,5190321351
135,1,5190321351
146,2,5190321351
147,3,5190321351
169,4,5190321351
174,5,5190321351
175,6,5190321351
193,7,5190321351
203,8,5190321351
204,9,5190321351
256,10,5190321351
257,11,5190321351
12,2,7853933680
15,1,7853933680
36,3,7853933680
37,4,7853933680
57,5,7853933680
82,6,7853933680
99,7,7853933680
168,11,7853933680
244,10,7853933680
276,9,7853933680
345,8,7853933680
12,22,5240816279
13,21,5240816279
14,20,5240816279
15,19,5240816279
34,18,5240816279
35,17,5240816279
36,16,5240816279
37,15,5240816279
57,14,5240816279
58,13,5240816279
81,12,5240816279
82,11,5240816279
98,10,5240816279
99,9,5240816279
119,8,5240816279
120,7,5240816279
153,6,5240816279
167,5,5240816279
168,2,5240816279
179,1,5240816279
187,4,5240816279
243,23,5240816279
244,24,5240816279
258,3,5240816279
276,25,5240816279
277,26,5240816279
308,27,5240816279
324,28,5240816279
325,29,5240816279
344,30,5240816279
345,31,5240816279
36,4,1592624333
37,3,1592624333
57,2,1592624333
179,1,1592624333
12,18,4889282052
13,19,4889282052
14,20,4889282052
15,17,4889282052
34,16,4889282052
35,21,4889282052
36,15,4889282052
37,14,4889282052
57,13,4889282052
58,22,4889282052
81,23,4889282052
82,12,4889282052
98,24,4889282052
99,11,4889282052
119,10,4889282052
120,25,4889282052
153,9,4889282052
167,26,4889282052
168,8,4889282052
179,7,4889282052
187,6,4889282052
243,27,4889282052
244,1,4889282052
258,28,4889282052
276,2,4889282052
277,29,4889282052
308,3,4889282052
324,5,4889282052
325,30,4889282052
344,31,4889282052
345,4,4889282052
10,8,4922738307
20,7,4922738307
27,6,4922738307
30,5,4922738307
72,4,4922738307
146,2,4922738307
203,3,4922738307
256,1,4922738307
10,13,5892800922
11,8,5892800922
20,14,5892800922
21,9,5892800922
27,15,5892800922
28,10,5892800922
30,16,5892800922
31,11,5892800922
72,17,5892800922
135,2,5892800922
146,18,5892800922
147,1,5892800922
169,3,5892800922
174,4,5892800922
175,5,5892800922
193,12,5892800922
203,19,5892800922
204,6,5892800922
256,20,5892800922
257,7,5892800922
10,18,5060493936
11,15,5060493936
20,10,5060493936
21,9,5060493936
27,4,5060493936
28,5,5060493936
30,19,5060493936
31,8,5060493936
72,11,5060493936
135,17,5060493936
146,20,5060493936
147,16,5060493936
169,3,5060493936
174,1,5060493936
175,2,5060493936
193,14,5060493936
203,12,5060493936
204,13,5060493936
256,6,5060493936
257,7,5060493936
147,1,1115619330
193,2,1115619330
204,3,1115619330
10,14,5610865925
11,7,5610865925
20,15,5610865925
21,8,5610865925
27,16,5610865925
28,9,5610865925
30,17,5610865925
31,10,5610865925
72,18,5610865925
135,11,5610865925
146,4,5610865925
147,5,5610865925
169,6,5610865925
174,12,5610865925
175,19,5610865925
193,1,5610865925
203,3,5610865925
204,2,5610865925
256,13,5610865925
257,20,5610865925
10,20,4140500292
11,19,4140500292
20,18,4140500292
21,17,4140500292
27,16,4140500292
28,15,4140500292
30,14,4140500292
31,13,4140500292
72,12,4140500292
135,8,4140500292
146,9,4140500292
147,1,4140500292
169,4,4140500292
174,5,4140500292
175,6,4140500292
193,2,4140500292
203,10,4140500292
204,3,4140500292
256,11,4140500292
257,7,4140500292
12,6,6910936179
15,7,6910936179
36,4,6910936179
37,8,6910936179
57,5,6910936179
82,10,6910936179
99,11,6910936179
119,12,6910936179
153,3,6910936179
168,13,6910936179
179,14,6910936179
187,15,6910936179
244,1,6910936179
258,17,6910936179
308,2,6910936179
345,18,6910936179
12,15,3297313874
13,16,3297313874
14,3,3297313874
15,17,3297313874
34,18,3297313874
35,4,3297313874
36,19,3297313874
37,20,3297313874
57,21,3297313874
58,22,3297313874
81,5,3297313874
82,23,3297313874
98,6,3297313874
99,24,3297313874
119,25,3297313874
120,26,3297313874
153,27,3297313874
167,28,3297313874
168,29,3297313874
179,30,3297313874
187,31,3297313874
243,1,3297313874
244,7,3297313874
258,8,3297313874
276,9,3297313874
277,10,3297313874
308,11,3297313874
324,12,3297313874
325,13,3297313874
344,2,3297313874
345,14,3297313874
34,13,8700527288
36,12,8700527288
37,11,8700527288
82,10,8700527288
99,9,8700527288
119,8,8700527288
153,7,8700527288
168,6,8700527288
179,5,8700527288
187,4,8700527288
258,14,8700527288
308,2,8700527288
324,3,8700527288
